2015,75,10,5,6.84,388.7,25.63,7.74,-2.45,59,21,22165.3,8788.14,649.606,61.2075,3.48017
2015,75,10,10,7.6,384.8,24.77,7.32,-3.07,46,21,20377.8,7317.29,535.196,46.5967,3.78298
2015,75,10,15,4.62,379.1,23.53,6.77,-1.75,82,13,19037,5092.7,527.912,43.0538,3.46017
2015,75,10,20,4.83,380.2,20.59,5.97,-1.85,56,14,17734.6,4063.26,593.112,36.6708,2.66261
2015,75,10,25,1.15,378.4,12.44,3.57,-0.31,74,14,18740.4,4555.61,740.747,44.1486,4.05444
2015,75,10,30,2.82,382,15.99,4.67,-1.08,96,7,20299.9,4680.15,893.286,64.1588,4.94278
2015,75,10,35,5.45,378.7,21.28,6.12,-2.06,68,7,19714.6,4761.24,835.851,56.2438,4.85042
2015,75,10,40,7.01,379.4,20.69,5.96,-2.66,78,10,17427.9,4476.15,638.77,47.5267,3.46645
2015,75,10,45,8.03,377.2,18.74,5.33,-3.12,146,22,12973.5,2823.16,302.152,17.4802,2.05101
2015,75,10,50,11.67,372.7,20.27,5.63,-4.37,173,27,14749.3,3090.49,272.251,17.8308,1.05534
2015,75,10,55,12.28,372,19.46,5.39,-4.57,138,24,15271,3347.82,323.691,22.3244,1.61541
2015,75,11,0,11.91,373.3,20.72,5.78,-4.47,85,23,15844.3,3691.03,331.999,15.0163,1.22854
2015,75,11,5,11.44,379.1,30.17,8.67,-4.33,83,22,17773.1,4649.01,297.382,4.78024,1.89933
2015,75,11,10,12.45,375.5,22.87,6.45,-4.7,80,23,18694.4,5131.02,246.787,1.55481,1.6233
2015,75,11,15,13.16,371.9,21.3,5.89,-4.9,76,24,21802.3,6064.39,170.678,0.612169,1.84888
2015,75,11,20,13.01,376.9,29.65,8.43,-4.9,74,25,24449.7,6613.71,139.995,2.77084,1.31296
2015,75,11,25,12.39,378.1,22.19,6.34,-4.56,72,25,26459.7,6879.44,119.129,6.33774,0.497178
2015,75,11,30,10.59,99999.9,999.99,99.99,999.99,65,22,26330.8,6600.46,188.067,13.3607,0.381086
